ruta,xkoordsw,ykoordsw,cl1_sum,cl2_sum,cl3_sum,cl4_sum,cl5_sum,cl6_sum,cl7_sum,cl8_sum,cl9_sum,cl10_sum,cl11_sum,cl12_sum,cl13_sum,cl14_sum,cl15_sum,cl16_sum,cl17_sum,cl18_sum,cl19_sum,cl20_sum,cl21_sum,cl22_sum,cl23_sum,cl24_sum,cl25_sum,cl26_sum,cl27_sum,cl28_sum,cl29_sum,cl30_sum,cl31_sum,cl32_sum,cl33_sum,cl34_sum,cl35_sum,cl36_sum,cl37_sum,cl38_sum,cl39_sum,cl40_sum,population2019,Column 45
1000,6465000,408000,0,2,1,1,0,1,0,0,2,0,0,0,0,1,0,2,1,3,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,2,0,1,0,2,1,31,29
1000,6465000,410000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4
1000,6465000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,14,8
250,6465000,508500,5,3,3,1,3,2,3,6,2,5,6,2,4,5,7,3,4,5,1,4,7,3,1,2,3,4,5,4,4,4,3,6,1,5,7,2,0,5,2,3,141,145
1000,6465000,539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1000,6465000,554000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,4
1000,6465000,610000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,8
1000,6465000,613000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
250,6465250,542500,1,0,1,3,1,1,0,0,2,1,2,1,1,0,0,1,0,1,1,0,0,2,0,1,1,1,2,0,2,1,0,0,1,0,0,1,1,1,0,0,34,31
250,6465500,501500,3,1,5,2,2,0,1,1,1,0,0,1,2,1,1,2,1,2,0,2,2,0,1,1,2,0,1,2,2,0,3,2,1,1,1,1,3,2,2,0,46,55
250,6465750,292000,2,1,2,2,2,1,2,0,1,1,2,2,3,1,1,5,4,1,2,2,3,3,6,0,7,0,0,2,6,2,4,3,5,2,5,1,5,1,5,5,98,102
250,6465750,306500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,6466000,294000,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,1,12,19
1000,6466000,304000,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,0,0,0,1,14,14
1000,6466000,319000,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,4,1,1,0,0,0,0,1,0,0,1,2,0,2,31,24
1000,6466000,347000,3,1,3,0,1,1,2,1,2,1,1,2,3,1,2,1,0,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,1,1,1,1,2,2,2,0,52,60
1000,6466000,375000,0,1,3,2,1,0,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,17,20
1000,6466000,376000,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,9
1000,6466000,391000,0,1,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,17
1000,6466000,408000,0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,1,2,0,0,1,1,1,0,1,2,2,3,0,29,27
1000,6466000,432000,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,12
1000,6466000,482000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,6466000,495000,0,0,1,3,0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,15,21
1000,6466000,499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2
250,6466000,507500,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,19,13
1000,6466000,508000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,10,9
1000,6466000,511000,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,11
1000,6466000,542000,4,2,0,0,3,2,5,0,1,1,5,1,2,2,1,0,1,1,3,1,1,4,1,2,0,1,1,0,1,5,1,2,0,2,0,3,2,2,1,3,68,67
250,6466000,542250,0,3,1,1,0,1,2,2,3,0,0,3,2,3,2,0,2,5,3,1,2,1,2,5,1,3,4,2,3,0,4,1,5,0,3,0,1,3,1,3,91,78
1000,6466000,614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
250,6466250,293500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2
250,6466250,307500,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
250,6466250,307750,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4
250,6466250,583500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4
250,6466250,585000,1,1,0,1,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,20,20
250,6466500,377750,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
250,6466500,389500,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8
250,6466500,559500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,5,6
250,6466500,560000,2,3,0,1,0,0,0,2,2,2,1,0,4,1,0,2,1,0,0,0,0,2,1,2,1,0,1,1,2,1,1,1,1,1,3,1,4,0,1,2,33,47
250,6466750,432500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,7
250,6467000,364250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
250,6467000,377500,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,2,2,1,0,0,1,0,0,0,1,0,14,16
250,6467000,390250,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
250,6467000,444000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,16,9
1000,6467000,502000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5
1000,6467000,512000,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,2,1,0,3,1,1,0,3,1,0,0,0,1,1,0,0,1,1,1,0,3,0,2,1,1,36,30
250,6467250,313500,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,2,3,0,1,0,1,0,0,1,2,1,0,0,0,1,1,3,0,0,26,24
250,6467500,314000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,6467500,363500,0,6,1,0,2,4,1,1,0,0,2,2,3,1,1,2,4,1,2,2,0,2,2,4,1,1,3,1,0,0,3,0,1,1,2,5,6,1,5,0,73,73
250,6467500,431000,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,3,0,0,2,0,2,0,21,20
250,6467500,431500,1,4,4,3,5,4,7,8,7,10,5,3,2,3,4,5,4,3,8,4,4,4,7,2,4,4,2,6,3,2,9,5,5,2,5,5,5,7,9,1,165,185
250,6467500,432250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
250,6467500,432500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
250,6467500,507250,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,6
250,6467500,517250,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,2,1,1,1,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,24,22
250,6467750,431500,4,3,5,7,6,4,6,3,4,4,4,2,6,4,1,4,5,3,5,2,1,2,3,5,0,2,4,3,7,5,3,10,2,4,2,2,3,6,4,1,140,151
250,6467750,444250,3,0,0,1,3,1,0,4,2,1,3,1,1,2,2,2,2,0,1,0,2,0,0,1,0,2,1,3,3,2,0,0,1,0,1,3,0,3,3,3,50,57
1000,6468000,290000,0,2,2,0,1,1,0,2,0,0,0,0,1,0,1,0,2,1,2,2,1,0,2,0,0,0,1,1,0,1,1,1,0,2,0,0,0,1,1,1,34,30
1000,6468000,356000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5
1000,6468000,391000,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,9,10
250,6468000,443750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1000,6468000,461000,0,3,0,0,2,1,1,0,0,1,0,3,1,0,0,2,0,1,1,0,0,0,1,0,2,2,1,0,0,2,3,2,1,4,1,3,2,1,0,0,38,41
1000,6468000,512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,6468000,524000,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,2,0,0,1,0,0,1,1,13,20
1000,6468000,530000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,10
1000,6468000,532000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,12,11
1000,6468000,554000,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1000,6468000,577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1000,6468000,594000,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,10
250,6468250,340000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
250,6468250,517250,3,2,3,4,5,2,3,2,5,4,1,4,3,7,3,2,4,4,4,2,3,3,5,0,2,2,2,1,4,4,1,1,3,1,4,0,5,2,1,2,97,113
250,6468500,306750,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
250,6468500,431250,2,1,0,1,4,0,1,1,1,0,4,0,1,1,2,1,2,2,5,1,3,2,2,0,0,1,0,4,4,2,1,4,0,1,1,2,1,2,0,1,60,61
250,6468750,307500,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,10
1000,6469000,299000,3,4,2,1,0,3,2,1,3,2,5,1,4,0,2,1,2,2,2,0,2,0,3,3,2,1,2,0,1,2,0,3,1,1,1,2,3,0,0,0,63,67
1000,6469000,301000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1000,6469000,331000,0,0,0,0,0,1,0,2,0,1,2,2,0,1,0,0,0,2,2,0,2,1,0,0,0,2,0,2,0,1,0,1,1,1,1,1,1,0,1,1,30,29
1000,6469000,339000,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6,10
250,6469000,364500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,6,7
1000,6469000,369000,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
1000,6469000,385000,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,8
1000,6469000,397000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6
1000,6469000,526000,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,16,14
1000,6469000,553000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
1000,6469000,585000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,9
1000,6469000,595000,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,6,9
250,6469750,431250,1,4,2,0,3,2,2,1,2,1,0,3,2,3,2,1,2,1,4,0,0,0,1,1,0,2,1,1,2,0,3,2,2,1,2,1,0,4,5,2,47,66
250,6469750,540250,1,1,2,3,2,1,0,0,1,0,4,0,0,1,0,0,1,0,0,1,2,0,1,1,2,0,3,1,1,1,1,1,1,2,2,1,1,2,1,0,44,42
1000,6470000,304000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4
250,6470000,313750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6
250,6470000,314500,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,1,2,0,1,0,23,18
1000,6470000,354000,1,0,1,2,1,0,0,2,1,0,0,1,2,0,1,0,1,1,0,1,0,1,1,4,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,2,23,30
1000,6470000,368000,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,8
1000,6470000,375000,0,0,0,1,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,1,1,2,0,3,1,1,0,0,1,2,0,3,1,0,1,27,32
1000,6470000,378000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1000,6470000,401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
250,6470000,408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,4
1000,6470000,433000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
1000,6470000,484000,0,0,0,1,1,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,12,13
1000,6470000,492000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3
1000,6470000,496000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
1000,6470000,502000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3
1000,6470000,523000,0,0,0,2,2,1,1,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,2,0,1,1,1,1,1,1,0,0,0,0,18,24
1000,6470000,527000,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,1,0,0,2,0,2,2,1,0,0,1,28,21
1000,6470000,556000,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,12
1000,6470000,560000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,7
1000,6470000,572000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5
250,6470250,320000,2,3,3,3,7,2,2,3,7,1,5,1,2,1,7,6,2,1,3,2,1,2,4,7,4,2,5,0,6,1,3,2,4,1,2,0,3,4,3,3,117,120
250,6470250,431500,0,1,2,0,0,0,1,3,3,2,1,1,2,1,1,1,2,0,1,3,1,1,1,1,1,1,1,3,1,1,0,2,1,0,0,0,1,0,0,3,52,44
250,6470250,539000,4,2,3,5,5,4,2,3,2,4,1,1,4,2,7,2,1,2,2,2,5,1,6,0,2,4,5,3,3,4,2,2,3,6,1,5,5,9,5,3,112,132
250,6470250,539500,1,0,2,3,0,1,3,0,1,0,1,1,0,3,0,1,3,2,0,2,0,0,0,1,1,1,2,0,0,3,0,1,1,0,0,1,0,0,2,0,33,37
250,6470500,348000,1,1,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,0,2,1,31,25
250,6470500,431250,1,3,0,1,1,0,2,0,0,1,1,2,0,0,1,0,0,0,2,1,1,2,1,1,1,1,1,1,0,0,1,1,2,0,0,1,0,1,1,0,29,32
250,6470750,539250,4,4,6,8,4,7,6,3,6,3,4,8,7,5,5,4,5,10,4,6,4,1,1,13,3,10,4,5,10,5,4,5,6,5,6,8,3,2,5,3,181,212
250,6470750,540000,5,3,4,4,7,3,9,4,4,7,4,5,5,1,6,6,2,5,5,7,6,2,3,2,4,7,3,1,6,7,3,1,5,6,4,4,6,3,4,7,181,180
1000,6471000,306000,1,1,0,2,2,0,1,0,0,0,1,0,3,0,3,1,1,1,1,1,0,0,1,2,0,0,1,2,0,1,0,1,2,0,0,0,2,1,2,2,42,36
1000,6471000,327000,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,9
1000,6471000,339000,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17,15
250,6471000,348000,3,0,1,1,1,3,1,5,0,1,1,4,3,2,2,0,1,1,1,1,1,2,0,1,4,1,2,1,3,3,3,0,0,0,1,4,0,0,0,1,72,59
250,6471000,349250,0,0,1,1,1,0,1,4,1,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,1,1,4,1,1,3,0,0,2,2,1,1,0,1,23,35
1000,6471000,362000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5
1000,6471000,384000,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11
250,6471000,406750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
250,6471000,431750,2,4,5,5,5,1,2,2,8,4,2,6,5,5,5,4,2,4,3,3,6,8,5,5,1,2,3,4,6,5,5,9,1,3,2,2,1,1,7,4,145,157
1000,6471000,439000,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,10,13
1000,6471000,443000,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
1000,6471000,514000,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,2,0,1,1,0,0,0,0,0,16,15
250,6471000,538250,5,0,0,2,0,1,1,1,2,1,3,1,2,2,3,4,2,3,1,3,4,3,1,4,0,0,0,1,1,2,2,2,2,1,0,2,0,1,1,5,68,69
250,6471000,541250,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,23,18
250,6471000,541500,0,3,1,0,1,0,4,2,2,2,1,0,2,3,1,3,0,1,2,3,0,4,1,1,0,2,0,0,0,1,4,3,2,1,2,1,2,3,1,1,51,60
250,6471000,547750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,6
250,6471000,548000,1,0,1,1,5,1,0,1,0,1,1,3,4,1,0,3,2,0,4,1,2,3,0,1,0,1,1,1,1,1,0,1,2,4,2,0,1,0,1,4,52,56
1000,6471000,571000,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14,16
1000,6471000,593000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
250,6471250,408250,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10,10
250,6471250,533000,4,4,6,2,8,6,6,9,6,5,1,10,4,3,11,2,4,5,8,5,8,3,4,5,2,4,6,7,8,4,8,5,7,4,1,7,5,6,7,8,249,218
250,6471250,533250,7,3,8,7,10,6,4,2,5,12,8,9,6,3,9,7,5,6,6,6,5,8,10,6,6,3,2,3,3,4,3,5,9,5,8,9,8,7,6,10,256,249
250,6471500,314250,2,3,2,0,4,5,2,4,4,1,2,1,1,1,2,0,4,0,6,4,2,1,4,2,2,5,2,1,5,2,1,1,2,0,2,2,1,1,2,3,88,89
250,6471500,321750,1,1,2,2,1,0,6,2,4,1,2,2,2,2,4,0,0,3,1,2,1,1,2,2,5,1,2,0,2,1,3,0,1,4,0,0,3,0,3,2,62,71
250,6471500,343000,1,1,3,1,2,0,3,3,0,2,2,2,1,0,0,1,2,2,0,3,0,1,2,1,1,1,1,0,0,0,3,4,1,0,1,3,2,3,1,2,60,56
250,6471500,406750,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,8
250,6471500,541500,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,15,12
250,6471750,306750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
250,6471750,533500,1,2,0,1,0,1,3,2,2,0,5,3,4,2,2,0,3,2,0,2,1,1,0,2,2,6,3,3,2,1,2,1,7,1,1,3,3,0,0,3,94,77
250,6471750,537250,3,8,11,7,4,7,4,6,8,6,9,8,3,4,5,10,7,4,8,4,2,5,2,8,2,7,4,5,5,7,3,8,4,1,1,4,5,4,5,4,226,212
1000,6472000,297000,1,1,1,2,1,1,3,1,1,0,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,2,0,26,27
